Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Fig Mustard Recipe,"['figs, dried, uncooked', 'mustard, prepared, yellow']",['Combine the fig jam and mustard in a small bowl and stir until evenly incorporated.'],"[{'fat': 0.260625, 'nrg': 69.5625, 'pro': 0.9225, 'sat': 0.0403125, 'sod': 2.8125, 'sug': 13.387500000000001}, {'fat': 1.0200000000000002, 'nrg': 18.0, 'pro': 1.1400000000000001, 'sat': 0.066, 'sod': 330.0, 'sug': 0.30000000000000004}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'red'}","{'energy': 151.1326860841424, 'fat': 2.2103559870550167, 'protein': 3.559870550161812, 'salt': 1.436084142394822, 'saturates': 0.18349514563106795, 'sugars': 23.624595469255667}","['3', '2']","['tablespoon', 'tablespoon']","[27.9375, 30.0]"
Cheesy Peach Pie,"['peaches, yellow, raw', 'cereals ready-to-eat, granola, homemade', 'honey', 'cheese, parmesan, hard']","['In large bowl, combine 3 cups of the granola, honey and 1/2 cup of the reserved peach juice.', 'Press mixture into a 9-inch glass pie pan to form a crust.', 'Dice 1 cup of the peaches.', 'With electric beater, beat cheese until softened.', 'Fold in diced peaches.', 'Spread mixture over crust; chill.', 'Prior to serving, top with peach slices and remaining granola.']","[{'fat': 2.1262125000000003, 'nrg': 331.68915000000004, 'pro': 7.7394135, 'sat': 0.16159215, 'sod': 0.0, 'sug': 71.3556915}, {'fat': 118.64, 'nrg': 2388.0, 'pro': 66.72, 'sat': 19.312, 'sod': 128.0, 'sug': 96.64}, {'fat': 0.0, 'nrg': 128.875, 'pro': 0.1275, 'sat': 0.0, 'sod': 1.75, 'sug': 34.79875}, {'fat': 58.58140679999999, 'nrg': 889.04032, 'pro': 81.07956999999999, 'sat': 37.2172236, 'sod': 3120.71296, 'sug': 1.814368}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 232.4878251317446, 'fat': 11.155845485601395, 'protein': 9.682822911120287, 'salt': 0.5054661818199913, 'saturates': 3.526302626308115, 'sugars': 12.727151175375825}","['30', '4', '2', '8']","['ounce', 'cup', 'tablespoon', 'ounce']","[850.485, 488.0, 42.375, 226.796]"
Salmon Rosti,"['fish, salmon, atlantic, wild, raw', 'potatoes, raw, skin', 'potatoes, raw, skin', 'butter, without salt', 'cheese, cheddar']","['Pre-heat oven to 375F (190C) F Drain the can of salmon and break the fish into large chunks.', 'Set aside.', 'Mix together the two types of potato.', 'Put the butter or oil into a baking dish and heat in the oven until hot.', 'Pile the potato mixture into the dish, pressing it into a round cake with the back of a spoon and dribbling a little of the hot fat over the top of the cake.', 'Return to the oven and bake for 45 minutes.', 'Arrange the salmon over the cooked potato cake.', 'Sprinkle the cheese over this and return to the oven for a further 15 minutes.', 'Serve with peas, sweetcorn or tomatoes.']","[{'fat': 13.504199999999999, 'nrg': 302.46, 'pro': 42.2592, 'sat': 2.08953, 'sod': 93.72, 'sug': 0.0}, {'fat': 0.45, 'nrg': 261.0, 'pro': 11.565, 'sat': 0.11699999999999999, 'sod': 45.0, 'sug': 0.0}, {'fat': 0.35000000000000003, 'nrg': 203.0, 'pro': 8.995, 'sat': 0.091, 'sod': 35.0, 'sug': 0.0}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 24.9825, 'nrg': 303.0, 'pro': 17.1525, 'sat': 14.15025, 'sod': 489.75, 'sug': 0.36}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 114.06843425295592, 'fat': 5.5828287352203505, 'protein': 7.18485309924758, 'salt': 0.14946927624507345, 'saturates': 2.757594052310999, 'sugars': 0.03403797921891795}","['213', '450', '350', '2', '75']","['g', 'g', 'g', 'tablespoon', 'g']","[213.0, 450.0, 350.0, 28.4, 75.0]"
Blazing Garlic Wing Sauce,"['spices, pepper, black', 'oil, olive, salad or cooking', 'spices, garlic powder', 'sugars, granulated', 'spices, garlic powder', 'spices, pepper, black', 'spices, pepper, red or cayenne', 'sauce, worcestershire', 'cornstarch', 'water, bottled, generic']","['Combine hot sauce, oil, garlic, sugar, garlic powder, black pepper, cayenne pepper, and Worcestershire sauce in a small saucepan; bring to a boil.', 'Reduce heat to medium-low and simmer until sauce is smooth and slightly thickened, 5 to 10 minutes.', 'Remove saucepan from heat.', 'Stir cornstarch and water together in a bowl until smooth; whisk into sauce until thickened.']","[{'fat': 3.3600000000000003, 'nrg': 288.0, 'pro': 11.52, 'sat': 1.536, 'sod': 0.0, 'sug': 0.48000000000000004}, {'fat': 72.0, 'nrg': 634.6666666666666, 'pro': 0.0, 'sat': 9.941333333333333, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.060000000000000005, 'nrg': 30.0, 'pro': 1.53, 'sat': 0.024, 'sod': 6.0, 'sug': 0.24000000000000002}, {'fat': 0.0, 'nrg': 16.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 4.19}, {'fat': 0.02, 'nrg': 10.0, 'pro': 0.51, 'sat': 0.008, 'sod': 2.0, 'sug': 0.08}, {'fat': 0.07, 'nrg': 6.0, 'pro': 0.23999999999999996, 'sat': 0.032, 'sod': 0.0, 'sug': 0.01}, {'fat': 0.155, 'nrg': 3.0, 'pro': 0.11, 'sat': 0.0295, 'sod': 0.5, 'sug': 0.09499999999999999}, {'fat': 0.0, 'nrg': 2.1666666666666665, 'pro': 0.0, 'sat': 0.0, 'sod': 27.833333333333332, 'sug': 0.285}, {'fat': 0.0024999999999999996, 'nrg': 20.333333333333332, 'pro': 0.01375, 'sat': 0.0005, 'sod': 0.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.3333333333333333, 'sug': 0.0}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 458.68018767973365, 'fat': 34.35787800817315, 'protein': 6.322271832904495, 'salt': 0.042190101407598, 'saturates': 5.254124413500832, 'sugars': 2.4428636294838815}","['1', '1/3', '1', '1', '1', '1', '1/2', '1/2', '2', '2']","['cup', 'cup', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon']","[110.39999999999999, 72.0, 9.3, 4.2, 3.1, 2.3, 0.9, 2.833333333333333, 5.333333333333333, 9.866666666666667]"
Summer Asparagus Dip,"['salad dressing, mayonnaise, regular', 'mustard, prepared, yellow', 'asparagus, raw', 'parsley, fresh']",['Blend ingredients in blender until smooth.'],"[{'fat': 165.28, 'nrg': 1504.0, 'pro': 2.08, 'sat': 25.84, 'sod': 1408.0, 'sug': 1.28}, {'fat': 0.34, 'nrg': 6.0, 'pro': 0.37999999999999995, 'sat': 0.022, 'sod': 110.0, 'sug': 0.1}, {'fat': 0.2721552, 'nrg': 45.3592, 'pro': 4.989512, 'sat': 0.0907184, 'sod': 4.53592, 'sug': 4.263764799999999}, {'fat': 0.029375, 'nrg': 1.375, 'pro': 0.11125, 'sat': 0.0049375, 'sod': 2.125, 'sug': 0.031875}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 337.4331196108777, 'fat': 35.96466214077937, 'protein': 1.638848499824427, 'salt': 0.8262025247861692, 'saturates': 5.626505030931232, 'sugars': 1.2302349646469242}","['1', '2', '1/2', '1']","['cup', 'teaspoon', 'pound', 'tablespoon']","[220.8, 10.0, 226.796, 3.75]"
Deep Fried Turkey Rub,"['spices, pepper, red or cayenne', 'spices, pepper, black', 'spices, chili powder', 'spices, garlic powder', 'a cajun life, all purpose cajun seasoning, upc: 095225879272', 'salt, table']","['Mix all ingredients thoroughly.', 'Rub Turkey Inside and Out and let sit refridgerated, preferably 24 hrs before frying.']","[{'fat': 208.32, 'nrg': 4032.0, 'pro': 147.84, 'sat': 39.648, 'sod': 672.0, 'sug': 127.68}, {'fat': 47.040000000000006, 'nrg': 4032.0, 'pro': 161.28, 'sat': 21.504, 'sod': 0.0, 'sug': 6.720000000000001}, {'fat': 262.08000000000004, 'nrg': 5376.0, 'pro': 241.92000000000002, 'sat': 44.352000000000004, 'sod': 51744.0, 'sug': 127.68}, {'fat': 13.440000000000001, 'nrg': 6720.0, 'pro': 342.72, 'sat': 5.376, 'sod': 1344.0, 'sug': 53.760000000000005}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 698880.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1562400.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'red', 'saturates': 'green', 'sugars': 'green'}","{'energy': 150.7537688442211, 'fat': 3.9698492462311568, 'protein': 6.683417085427134, 'salt': 43.278894472361806, 'saturates': 0.8291457286432161, 'sugars': 2.3618090452261304}","['14', '14', '14', '14', '14', '14']","['cup', 'cup', 'cup', 'cup', 'cup', 'cup']","[1209.6000000000001, 1545.6, 1814.4000000000003, 2083.2000000000003, 2688.0, 4032.0]"
Cheese Vegetable Soup II,"['carrots, raw', 'celery, raw', 'onions, raw', 'soup, chicken broth or bouillon, dry', 'margarine, regular, 80% fat, composite, stick, without salt', 'cornstarch', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'cheese, parmesan, hard']","['Place the carrots, celery, onions and chicken broth in a large pot.', 'Cook over medium high heat until tender, about 15 minutes.', 'Mix the cornstarch with the butter until smooth and set aside.', 'In a separate pot heat the milk, but do not boil.', 'Slowly add the cornstarch/butter mixture to the milk and stir together until smooth.', 'Add this mixture to the vegetables and continue to cook over medium heat.', 'Slowly add the cheese to the soup, stirring constantly, until cheese is melted.', 'Serve hot or cold.']","[{'fat': 0.62, 'nrg': 104.0, 'pro': 2.38, 'sat': 0.094, 'sod': 176.0, 'sug': 12.14}, {'fat': 0.34, 'nrg': 32.0, 'pro': 1.4, 'sat': 0.084, 'sod': 162.0, 'sug': 2.7}, {'fat': 0.32, 'nrg': 128.0, 'pro': 3.52, 'sat': 0.134, 'sod': 12.0, 'sug': 13.56}, {'fat': 26.880000000000003, 'nrg': 480.0, 'pro': 31.680000000000003, 'sat': 6.6240000000000006, 'sod': 45888.0, 'sug': 33.6}, {'fat': 183.36, 'nrg': 1632.0, 'pro': 0.32, 'sat': 34.512, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0375, 'nrg': 305.0, 'pro': 0.20625000000000002, 'sat': 0.0075, 'sod': 7.5, 'sug': 0.0}, {'fat': 37.92, 'nrg': 1632.0, 'pro': 131.52, 'sat': 24.72, 'sod': 1712.0, 'sug': 203.04}, {'fat': 468.6512543999999, 'nrg': 7112.32256, 'pro': 648.6365599999999, 'sat': 297.7377888, 'sod': 24965.70368, 'sug': 14.514944}]","{'fat': 'orange', 'salt': 'red', 'saturates': 'red', 'sugars': 'green'}","{'energy': 163.3223000619821, 'fat': 10.26548172214179, 'protein': 11.716887177710229, 'salt': 2.606050133455925, 'saturates': 5.202054912481731, 'sugars': 3.9961722050303843}","['2', '2', '2', '2', '1', '10', '1', '4']","['cup', 'cup', 'cup', 'cup', 'cup', 'tablespoon', 'gallon', 'pound']","[256.0, 202.0, 320.0, 192.0, 227.2, 80.0, 3904.0, 1814.368]"
Basic Skillet Black Beans,"['oil, olive, salad or cooking', 'onions, raw', 'spices, cumin seed', 'spices, coriander seed', 'sauce, salsa, ready-to-serve', 'beans, snap, green, raw']","['In a covered skillet, heat the oil on medium high heat.', 'Add the onions and saute for 5 minutes, stirring frequently.', 'Add the cumin and coriander and stir for a minute to toast the spices.', 'Add the salsa or tomato juice, stir well and cover; simmer until the onions are soft (about 5 minutes).', 'Add the black beans and simmer until slightly thickened (about 5 minutes).', 'If you like, mash a few times with potato masher.', 'May finish with chopped fresh cilantro.', 'OPTIONAL ADD-INS: corn, bell peppers, carrots, celery, squash.']","[{'fat': 9.0, 'nrg': 79.33333333333333, 'pro': 0.0, 'sat': 1.2426666666666666, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.24, 'nrg': 96.0, 'pro': 2.64, 'sat': 0.1005, 'sod': 9.0, 'sug': 10.17}, {'fat': 0.47, 'nrg': 8.0, 'pro': 0.37, 'sat': 0.032, 'sod': 4.0, 'sug': 0.05}, {'fat': 3.8400000000000003, 'nrg': 60.0, 'pro': 2.64, 'sat': 0.216, 'sod': 12.0, 'sug': 0.0}, {'fat': 0.48, 'nrg': 80.0, 'pro': 4.4, 'sat': 0.064, 'sod': 2048.0, 'sug': 11.52}, {'fat': 0.66, 'nrg': 93.0, 'pro': 5.49, 'sat': 0.15000000000000002, 'sod': 18.0, 'sug': 9.78}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 48.37148057782425, 'fat': 1.7067503195073779, 'protein': 1.8055071453468106, 'salt': 0.607354478912513, 'saturates': 0.2097323883660586, 'sugars': 3.6621354711281513}","['2', '1 1/2', '1', '12', '1', '3']","['teaspoon', 'cup', 'teaspoon', 'teaspoon', 'cup', 'cup']","[9.0, 240.0, 2.1, 21.6, 288.0, 300.0]"
Oaty Choc Chunk Cookies,"['butter, without salt', 'syrup, maple, canadian', 'sugars, brown', 'wheat flour, white, all-purpose, unenriched', 'oats', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'milk, fluid, 1% fat, without added vitamin a and vitamin d']","['Preheat oven to 180C.', 'In a bowl or food processor, cream the butter and sugar until light.', 'Add golden syrup then stir in flour, oats, baking powder and milk.', 'Lastly add the chocolate chips.', ""If using a processor, stir in the choc and oats by hand so they don't get chopped up."", 'Roll mixture into balls or just blob onto prepared trays (I blob them).', 'Bake for 15 minutes or until lightly browned (I only did mine for 10).']","[{'fat': 178.442, 'nrg': 1577.4, 'pro': 1.87, 'sat': 111.07579999999999, 'sod': 24.2, 'sug': 0.13199999999999998}, {'fat': 0.0, 'nrg': 53.57142857142857, 'pro': 0.0, 'sat': 0.0, 'sod': 1.7361111111111112, 'sug': 11.889880952380953}, {'fat': 0.0, 'nrg': 528.0, 'pro': 0.0, 'sat': 0.0, 'sod': 48.0, 'sug': 139.68}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 16.14, 'nrg': 910.5, 'pro': 39.525000000000006, 'sat': 2.8485, 'sod': 4.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 2.0, 'pro': 0.0, 'sat': 0.0, 'sod': 488.0, 'sug': 0.0}, {'fat': 46.6725, 'nrg': 817.25, 'pro': 11.6725, 'sat': 29.172500000000003, 'sod': 0.0, 'sug': 93.3275}, {'fat': 30.810000000000002, 'nrg': 1326.0, 'pro': 106.86000000000001, 'sat': 20.085, 'sod': 1391.0, 'sug': 164.97}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 141.86443939816863, 'fat': 6.589207838638987, 'protein': 4.3130871561927595, 'salt': 0.11790135966883464, 'saturates': 3.9325260904213377, 'sugars': 9.875274975151525}","['220', '1', '1', '1 1/2', '1 1/2', '1', '1', '13']","['g', 'tablespoon', 'cup', 'cup', 'cup', 'teaspoon', 'cup', 'cup']","[220.0, 19.841269841269842, 144.0, 187.5, 234.0, 4.6, 175.0, 3172.0]"
Glorious Morning Cheesy Bacon Muffins,"['oats', 'wheat flour, white, all-purpose, unenriched', 'cheese, parmesan, hard', 'sugars, granulated', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'spices, chili powder', 'salt, table', 'spices, pepper, black', 'bacon, meatless', 'oil, olive, salad or cooking', 'egg substitute, powder', 'milk, fluid, 1% fat, without added vitamin a and vitamin d']","['Preheat oven to 400F (200C).', 'Grease muffin tin well.', 'In large bowl combine oats, flour, sugar, baking powder and seasonings; set aside.', 'In another bowl, combine oil, egg substitute and skim milk.', 'Make a well in center of dry mixture.', 'Pour wet ingredients into dry ingredients; stir until just moistened.', 'Gently fold in bacon and cheese.', 'Portion muffin batter evenly into prepared muffin tin (about 13 cup).', 'Bake about 20 to 25 minutes or until lightly golden brown.']","[{'fat': 10.76, 'nrg': 607.0, 'pro': 26.35, 'sat': 1.899, 'sod': 3.0, 'sug': 0.0}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}, {'fat': 48.00466619792938, 'nrg': 721.874679668111, 'pro': 66.41247052946622, 'sat': 30.499205215977685, 'sod': 2562.655112821794, 'sug': 1.443749359336222}, {'fat': 0.0, 'nrg': 144.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 37.71}, {'fat': 0.0, 'nrg': 6.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1464.0, 'sug': 0.0}, {'fat': 0.195, 'nrg': 4.0, 'pro': 0.18, 'sat': 0.033, 'sod': 38.5, 'sug': 0.09499999999999999}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1162.5, 'sug': 0.0}, {'fat': 0.0175, 'nrg': 1.5, 'pro': 0.05999999999999999, 'sat': 0.008, 'sod': 0.0, 'sug': 0.0025}, {'fat': 66.95017920000001, 'nrg': 700.79964, 'pro': 26.512452399999997, 'sat': 10.48251112, 'sod': 3322.5614, 'sug': 0.0}, {'fat': 2808.0, 'nrg': 24752.0, 'pro': 0.0, 'sat': 387.71200000000005, 'sod': 0.0, 'sug': 0.0}, {'fat': 2.7625, 'nrg': 94.35000000000001, 'pro': 11.793750000000001, 'sat': 0.800275, 'sod': 170.0, 'sug': 4.6325}, {'fat': 2.37, 'nrg': 102.0, 'pro': 8.22, 'sat': 1.545, 'sod': 107.0, 'sug': 12.69}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 715.8094576582631, 'fat': 75.6803876145722, 'protein': 4.088923439880272, 'salt': 0.56827854411874, 'saturates': 11.14964359944545, 'sugars': 1.4689765582752488}","['1', '1 1/2', '1 1/4', '3', '1', '1/2', '1/2', '1/4', '1/2', '13', '1/4', '1']","['cup', 'cup', 'cup', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon', 'pound', 'cup', 'cup', 'cup']","[156.0, 187.5, 185.88273001453857, 37.800000000000004, 13.799999999999999, 1.35, 3.0, 0.575, 226.796, 2808.0, 21.25, 244.0]"
Deliciously Easy Toffee-Nut Bars,"['wheat flour, white, all-purpose, unenriched', 'sugars, brown', 'butter, without salt', 'nuts, pecans', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'butter, without salt', 'sugars, brown']","['Heat oven to 350 degrees (F).', 'Combine flour, brown sugar, and butter in a large bowl; mix until fine crumbs form, though a few large crumbs may remain.', 'Press into an ungreased 13x9-inch baking pan.', 'Sprinkle nuts over crust and set aside to prepare toffee topping.', 'In a small saucepan, combine brown sugar and butter.', 'Cook over medium heat, stirring constantly, until mixture comes to a boil; boil and stir 30 seconds.', 'Pour over crust immediately.', 'Bake 20 to 22 minutes or until topping is bubbly and golden.', 'Remove from oven and sprinkle chocolate chips over top, if needed, press gently onto surface.', 'Cool completely and cut into bars.', 'Enjoy!']","[{'fat': 2.46, 'nrg': 910.0, 'pro': 25.82, 'sat': 0.388, 'sod': 4.0, 'sug': 0.68}, {'fat': 0.0, 'nrg': 528.0, 'pro': 0.0, 'sat': 0.0, 'sod': 48.0, 'sug': 139.68}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 78.45, 'nrg': 753.0, 'pro': 10.0, 'sat': 6.736, 'sod': 0.0, 'sug': 4.33}, {'fat': 46.6725, 'nrg': 817.25, 'pro': 11.6725, 'sat': 29.172500000000003, 'sod': 0.0, 'sug': 93.3275}, {'fat': 4239.36, 'nrg': 37536.0, 'pro': 44.16, 'sat': 2638.192, 'sod': 736.0, 'sug': 3.68}, {'fat': 0.0, 'nrg': 6864.0, 'pro': 0.0, 'sat': 0.0, 'sod': 624.0, 'sug': 1815.84}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 637.8999238240335, 'fat': 62.643139402018654, 'protein': 1.092101504475338, 'salt': 0.042753761188345084, 'saturates': 38.57300038087983, 'sugars': 19.610145686535898}","['2', '1', '12', '1', '1', '23', '13']","['cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'cup']","[250.0, 144.0, 2726.3999999999996, 109.0, 175.0, 5225.599999999999, 1872.0]"
Strawberry Butter,"['strawberries, raw', 'butter, without salt', 'sugars, powdered', 'orange juice, raw']","['Combine all ingredients in processor.', 'Blend until smooth, scraping bowl occasionally, about 5 minutes.', 'Transfer strawberry butter to medium bowl.', 'Cover and chill.', '(Can be made 5 days ahead.', 'Keep chilled.', 'Bring to room temperature before serving.)']","[{'fat': 0.850485, 'nrg': 90.7184, 'pro': 1.8994165, 'sat': 0.04252425, 'sod': 2.83495, 'sug': 13.8629055}, {'fat': 184.32, 'nrg': 1632.0, 'pro': 1.92, 'sat': 114.704, 'sod': 32.0, 'sug': 0.16}, {'fat': 0.0, 'nrg': 350.25, 'pro': 0.0, 'sat': 0.0, 'sod': 1.5, 'sug': 88.0275}, {'fat': 0.015625, 'nrg': 3.5, 'pro': 0.054375, 'sat': 0.001875, 'sod': 0.0625, 'sug': 0.6509375}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 341.2746263014734, 'fat': 30.435965452916864, 'protein': 0.6366707755014833, 'salt': 0.014955110979628398, 'saturates': 18.859288719604894, 'sugars': 16.879314153292412}","['10', '1', '3/4', '1 1/2']","['ounce', 'cup', 'cup', 'teaspoon']","[283.495, 227.2, 90.0, 7.75]"
Pizza Spice Blend,"['spices, oregano, dried', 'spices, basil, dried', 'spices, fennel seed', 'spices, thyme, dried', 'spices, garlic powder', 'spices, pepper, red or cayenne']","['Mix well and store in airtight jar, away from heatand light.', 'Sprinkle on pizza or anything that needs a bit of a pick up.', 'Chili, spaghetti, soups, etc.']","[{'fat': 0.24000000000000002, 'nrg': 18.0, 'pro': 0.54, 'sat': 0.096, 'sod': 0.0, 'sug': 0.24000000000000002}, {'fat': 0.09, 'nrg': 6.0, 'pro': 0.48000000000000004, 'sat': 0.045, 'sod': 3.0, 'sug': 0.030000000000000002}, {'fat': 10.799999999999999, 'nrg': 252.0, 'pro': 11.52, 'sat': 0.36, 'sod': 72.0, 'sug': 0.0}, {'fat': 2.5200000000000005, 'nrg': 108.0, 'pro': 3.24, 'sat': 0.9720000000000001, 'sod': 36.0, 'sug': 0.72}, {'fat': 0.02, 'nrg': 10.0, 'pro': 0.51, 'sat': 0.008, 'sod': 2.0, 'sug': 0.08}, {'fat': 0.93, 'nrg': 18.0, 'pro': 0.66, 'sat': 0.177, 'sod': 3.0, 'sug': 0.5700000000000001}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 330.6581059390048, 'fat': 11.717495987158907, 'protein': 13.603531300160512, 'salt': 0.23274478330658108, 'saturates': 1.330658105939005, 'sugars': 1.316211878009631}","['2', '1', '12', '12', '1', '1']","['tablespoon', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'tablespoon']","[6.0, 2.1, 72.0, 36.0, 3.1, 5.4]"
Gluten Free Orange Chocolate Coconut Clusters,"['spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'orange juice, raw', 'nuts, almonds', 'shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)']","['In a medium saucepan, melt the chocolate over very low heat.', 'Stir in the orange extract.', 'Allow the nuts and coconut to cool, then stir them into the melted chocolate.', 'Drop by heaping tablespoonful onto a parchment lined baking sheet.', 'Allow to cool.', 'If need be (as in its too hot in your kitchen for these to set) transfer clusters to a plate and cool in freezer.', 'Serve.']","[{'fat': 93.345, 'nrg': 1634.5, 'pro': 23.345, 'sat': 58.345000000000006, 'sod': 0.0, 'sug': 186.655}, {'fat': 0.010416666666666666, 'nrg': 2.333333333333333, 'pro': 0.03625, 'sat': 0.0012499999999999998, 'sod': 0.041666666666666664, 'sug': 0.4339583333333333}, {'fat': 71.4, 'nrg': 828.0, 'pro': 30.24, 'sat': 5.437, 'sod': 1.0, 'sug': 6.22}, {'fat': 204.8, 'nrg': 1808.0, 'pro': 0.0, 'sat': 186.976, 'sod': 0.0, 'sug': 0.0}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 607.8287258760491, 'fat': 52.57083076485372, 'protein': 7.627851012376119, 'salt': 0.0003704537910759164, 'saturates': 35.67157048698373, 'sugars': 27.49902200199156}","['2', '1', '1', '1']","['cup', 'teaspoon', 'cup', 'cup']","[350.0, 5.166666666666666, 143.0, 204.8]"
Homemade Mascarpone Cheese,"['cream, fluid, heavy whipping', 'lemon juice, raw']","['Pour whipping cream into a heavy glass bowl; submerge in water (up to the level of the cream in the bowl) in a saucepan.', 'Bring water to a boil over medium-high heat until cream reaches 190 degrees (just below the boiling point - it will be very frothy and steamy), stirring frequently.', 'I had a little trouble getting mine quite that hot, so I popped the bowl in the microwave for a few seconds.', 'Keeping bowl in the water, pour in lemon juice and stir continuously until cream becomes very thick and coats the back of a spoon, about 5-10 minutes.', 'Remove from heat and allow to cool for 20 minutes.', ""Line a fine-mesh strainer or sieve with a coffee filter (you'll need more than one if you double the recipe) and suspend over a bowl."", 'Pour in thickened cream.', 'Once cream cools completely, move the strainer and bowl to the refrigerator.', '24 hours later, peel off the coffee filter and put your finished cheese in a container.', ""Or if you're impatient and don't mind it a bit less firm, you can remove it sooner!"", 'Makes about 6 oz.']","[{'fat': 43.3, 'nrg': 408.0, 'pro': 3.41, 'sat': 27.638, 'sod': 32.0, 'sug': 3.5}, {'fat': 0.0184375, 'nrg': 1.6875, 'pro': 0.0265625, 'sat': 0.0030625, 'sod': 0.0625, 'sug': 0.1921875}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 321.0088148873653, 'fat': 33.941968658178254, 'protein': 2.692703232125367, 'salt': 0.06280607247796278, 'saturates': 21.658031341821744, 'sugars': 2.892997061704212}","['1', '1 1/2']","['cup', 'teaspoon']","[120.0, 7.625]"
